date,region,product_id,inventory_available,inventory_capacity,stockout_hours
2026-08-07,Region A,P019,123,131,1.46
2026-08-07,Region A,P020,119,122,0.61
2026-08-07,Region A,P021,116,124,2.63
2026-08-07,Region A,P022,89,94,0.53
2026-08-07,Region A,P023,129,132,0.94
2026-08-07,Region A,P024,76,81,1.63
2026-08-07,Region A,P025,96,100,1.19
2026-08-07,Region A,P026,147,153,1.11
2026-08-07,Region A,P027,132,138,1.42
2026-08-07,Region A,P028,147,152,1.09
2026-08-07,Region A,P029,94,99,1.27
2026-08-07,Region A,P030,147,149,0.0
2026-08-07,Region B,P001,98,100,0.21
2026-08-07,Region B,P002,107,112,0.52
2026-08-07,Region B,P003,90,92,0.0
2026-08-07,Region B,P004,137,144,1.07
2026-08-07,Region B,P005,141,144,0.0
2026-08-07,Region B,P006,116,118,1.0
2026-08-07,Region B,P007,135,142,1.88
2026-08-07,Region B,P008,105,108,0.45
2026-08-07,Region B,P009,150,153,0.31
2026-08-07,Region B,P010,93,98,1.03
2026-08-07,Region B,P011,139,146,1.26
2026-08-07,Region B,P012,139,148,1.74
2026-08-07,Region B,P013,105,111,1.05
2026-08-07,Region B,P014,91,95,1.33
2026-08-07,Region B,P015,86,88,0.68
2026-08-07,Region B,P016,128,133,0.75
2026-08-07,Region B,P017,131,138,0.92
2026-08-07,Region B,P018,96,100,1.25
2026-08-07,Region B,P019,118,123,1.42
2026-08-07,Region B,P020,86,89,0.96
2026-08-07,Region B,P021,148,155,1.13
2026-08-07,Region B,P022,93,95,1.3
2026-08-07,Region B,P023,100,107,1.39
2026-08-07,Region B,P024,126,131,0.08
2026-08-07,Region B,P025,82,84,0.25
2026-08-07,Region B,P026,110,112,0.0
2026-08-07,Region B,P027,101,105,0.77
2026-08-07,Region B,P028,111,115,0.98
2026-08-07,Region B,P029,101,103,0.56
2026-08-07,Region B,P030,102,104,0.0
2026-08-07,Region C,P001,79,82,0.4
2026-08-07,Region C,P002,113,119,0.61
2026-08-07,Region C,P003,140,147,1.62
2026-08-07,Region C,P004,147,150,0.6
2026-08-07,Region C,P005,106,109,0.15
2026-08-07,Region C,P006,151,158,1.08
2026-08-07,Region C,P007,85,88,0.85
2026-08-07,Region C,P008,151,156,0.88
2026-08-07,Region C,P009,121,126,1.66
2026-08-07,Region C,P010,139,147,0.82
2026-08-07,Region C,P011,97,100,0.36
2026-08-07,Region C,P012,100,103,0.79
2026-08-07,Region C,P013,87,89,0.0
2026-08-07,Region C,P014,126,130,0.79
2026-08-07,Region C,P015,93,98,0.7
2026-08-07,Region C,P016,88,91,0.76
2026-08-07,Region C,P017,121,129,1.35
2026-08-07,Region C,P018,146,150,0.0
2026-08-07,Region C,P019,122,129,1.11
2026-08-07,Region C,P020,115,118,0.0
2026-08-07,Region C,P021,139,145,0.23
2026-08-07,Region C,P022,148,151,0.16
2026-08-07,Region C,P023,84,90,1.98
2026-08-07,Region C,P024,85,90,0.76
2026-08-07,Region C,P025,84,89,2.04
2026-08-07,Region C,P026,148,152,0.29
2026-08-07,Region C,P027,141,148,0.34
2026-08-07,Region C,P028,80,83,0.49
2026-08-07,Region C,P029,154,157,0.63
2026-08-07,Region C,P030,154,159,0.31
2026-08-07,Region D,P001,141,149,1.0
2026-08-07,Region D,P002,125,133,1.1
2026-08-07,Region D,P003,148,154,0.52
2026-08-07,Region D,P004,86,88,0.5
2026-08-07,Region D,P005,138,145,1.41
2026-08-07,Region D,P006,146,150,0.0
2026-08-07,Region D,P007,113,115,0.51
2026-08-07,Region D,P008,122,125,0.28
2026-08-07,Region D,P009,106,109,0.58
2026-08-07,Region D,P010,135,144,1.92
2026-08-07,Region D,P011,90,94,1.0
2026-08-07,Region D,P012,125,128,0.12
2026-08-07,Region D,P013,142,149,0.85
2026-08-07,Region D,P014,140,148,1.21
2026-08-07,Region D,P015,82,85,0.0
2026-08-07,Region D,P016,144,149,0.38
2026-08-07,Region D,P017,156,158,0.77
2026-08-07,Region D,P018,104,110,1.13
2026-08-07,Region D,P019,140,143,0.91
2026-08-07,Region D,P020,112,115,1.01
2026-08-07,Region D,P021,79,84,0.91
2026-08-07,Region D,P022,120,123,0.72
2026-08-07,Region D,P023,143,148,1.66
2026-08-07,Region D,P024,88,94,0.96
2026-08-07,Region D,P025,145,154,0.98
2026-08-07,Region D,P026,75,80,1.42
2026-08-07,Region D,P027,119,122,1.45
2026-08-07,Region D,P028,149,152,0.11
2026-08-07,Region D,P029,153,156,0.36
2026-08-07,Region D,P030,97,101,0.58
2026-08-08,Region A,P001,119,136,2.83
2026-08-08,Region A,P002,107,122,3.26
2026-08-08,Region A,P003,97,111,2.82
2026-08-08,Region A,P004,119,136,2.5
2026-08-08,Region A,P005,115,131,3.11
2026-08-08,Region A,P006,91,104,3.01
2026-08-08,Region A,P007,96,110,3.33
2026-08-08,Region A,P008,117,133,3.22
2026-08-08,Region A,P009,132,151,2.56
2026-08-08,Region A,P010,80,91,2.75
2026-08-08,Region A,P011,152,155,0.24
2026-08-08,Region A,P012,146,155,1.41
2026-08-08,Region A,P013,142,144,0.16
2026-08-08,Region A,P014,147,157,2.38
2026-08-08,Region A,P015,107,112,0.86
2026-08-08,Region A,P016,127,132,1.2
2026-08-08,Region A,P017,88,93,2.24
2026-08-08,Region A,P018,127,135,2.06
2026-08-08,Region A,P019,77,82,1.35
2026-08-08,Region A,P020,145,149,0.63
2026-08-08,Region A,P021,134,140,1.76
2026-08-08,Region A,P022,152,158,1.26
2026-08-08,Region A,P023,90,92,0.0
2026-08-08,Region A,P024,135,141,1.24
2026-08-08,Region A,P025,81,84,0.02
2026-08-08,Region A,P026,150,154,0.47
2026-08-08,Region A,P027,109,114,2.03
2026-08-08,Region A,P028,129,137,1.68
2026-08-08,Region A,P029,95,97,0.17
2026-08-08,Region A,P030,120,124,0.41
2026-08-08,Region B,P001,101,103,0.38
2026-08-08,Region B,P002,142,151,0.92
2026-08-08,Region B,P003,83,89,0.63
2026-08-08,Region B,P004,117,122,0.78
2026-08-08,Region B,P005,139,143,0.53
2026-08-08,Region B,P006,134,142,0.71
2026-08-08,Region B,P007,134,142,1.81
2026-08-08,Region B,P008,114,117,0.42
2026-08-08,Region B,P009,121,125,0.7
2026-08-08,Region B,P010,114,120,0.58
2026-08-08,Region B,P011,141,147,0.63
2026-08-08,Region B,P012,80,83,0.56
2026-08-08,Region B,P013,95,97,0.41
2026-08-08,Region B,P014,105,111,0.51
2026-08-08,Region B,P015,123,131,0.84
2026-08-08,Region B,P016,101,106,1.31
2026-08-08,Region B,P017,86,90,0.5
2026-08-08,Region B,P018,143,149,1.3
2026-08-08,Region B,P019,88,92,1.23
2026-08-08,Region B,P020,133,137,0.57
2026-08-08,Region B,P021,83,87,0.27
2026-08-08,Region B,P022,100,106,0.4
2026-08-08,Region B,P023,91,93,0.75
2026-08-08,Region B,P024,106,110,1.17
2026-08-08,Region B,P025,128,133,0.63
2026-08-08,Region B,P026,144,151,0.7
2026-08-08,Region B,P027,137,143,0.43
2026-08-08,Region B,P028,90,94,0.33
2026-08-08,Region B,P029,139,145,1.25
2026-08-08,Region B,P030,82,87,1.22
2026-08-08,Region C,P001,138,144,1.29
2026-08-08,Region C,P002,140,148,1.0
2026-08-08,Region C,P003,132,137,1.82
2026-08-08,Region C,P004,117,121,0.0
2026-08-08,Region C,P005,106,108,0.02
2026-08-08,Region C,P006,80,83,0.0
2026-08-08,Region C,P007,146,151,0.78
2026-08-08,Region C,P008,144,147,1.42
2026-08-08,Region C,P009,93,99,1.68
2026-08-08,Region C,P010,142,148,0.6
2026-08-08,Region C,P011,125,128,0.45
2026-08-08,Region C,P012,92,97,0.79
2026-08-08,Region C,P013,111,117,1.69
2026-08-08,Region C,P014,140,148,0.9
2026-08-08,Region C,P015,149,151,0.18
2026-08-08,Region C,P016,135,138,0.35
2026-08-08,Region C,P017,102,104,0.5
2026-08-08,Region C,P018,88,93,0.16
2026-08-08,Region C,P019,146,153,0.58
2026-08-08,Region C,P020,105,109,1.25
2026-08-08,Region C,P021,91,97,1.3
2026-08-08,Region C,P022,112,115,0.61
2026-08-08,Region C,P023,149,157,0.78
2026-08-08,Region C,P024,86,90,0.16
2026-08-08,Region C,P025,120,126,1.47
2026-08-08,Region C,P026,140,148,1.45
2026-08-08,Region C,P027,141,146,0.65
2026-08-08,Region C,P028,145,147,0.46
2026-08-08,Region C,P029,143,147,0.57
2026-08-08,Region C,P030,129,132,0.16
2026-08-08,Region D,P001,130,138,1.49
2026-08-08,Region D,P002,131,138,0.93
2026-08-08,Region D,P003,138,143,0.72
2026-08-08,Region D,P004,97,102,1.2
2026-08-08,Region D,P005,113,120,2.58
2026-08-08,Region D,P006,111,115,1.55
2026-08-08,Region D,P007,123,128,0.49
2026-08-08,Region D,P008,133,135,0.73
2026-08-08,Region D,P009,141,149,0.88
2026-08-08,Region D,P010,108,111,0.89
2026-08-08,Region D,P011,109,116,0.8
2026-08-08,Region D,P012,84,89,1.05
2026-08-08,Region D,P013,143,150,1.28
2026-08-08,Region D,P014,100,104,1.23
2026-08-08,Region D,P015,92,95,0.0
2026-08-08,Region D,P016,89,93,0.77
2026-08-08,Region D,P017,103,108,0.73
2026-08-08,Region D,P018,116,119,0.71
2026-08-08,Region D,P019,95,100,0.0
2026-08-08,Region D,P020,146,149,1.04
2026-08-08,Region D,P021,91,97,0.74
2026-08-08,Region D,P022,105,107,0.36
2026-08-08,Region D,P023,118,120,0.98
2026-08-08,Region D,P024,137,143,1.88
2026-08-08,Region D,P025,135,142,1.32
2026-08-08,Region D,P026,121,129,1.2
2026-08-08,Region D,P027,146,154,1.3
2026-08-08,Region D,P028,81,83,0.44
2026-08-08,Region D,P029,76,80,1.58
2026-08-08,Region D,P030,128,135,1.64
2026-08-09,Region A,P001,132,150,2.85
2026-08-09,Region A,P002,78,89,2.93
2026-08-09,Region A,P003,115,131,2.69
2026-08-09,Region A,P004,84,96,3.06
2026-08-09,Region A,P005,80,91,2.18
2026-08-09,Region A,P006,131,149,2.78
2026-08-09,Region A,P007,120,137,3.06
2026-08-09,Region A,P008,80,91,2.83
2026-08-09,Region A,P009,110,125,1.94
2026-08-09,Region A,P010,87,99,3.19
2026-08-09,Region A,P011,143,145,0.57
2026-08-09,Region A,P012,101,106,0.24
2026-08-09,Region A,P013,121,125,1.17
2026-08-09,Region A,P014,115,122,1.67
2026-08-09,Region A,P015,87,91,0.0
2026-08-09,Region A,P016,93,97,1.33
2026-08-09,Region A,P017,81,86,0.03
2026-08-09,Region A,P018,131,139,1.39
2026-08-09,Region A,P019,129,136,1.74
2026-08-09,Region A,P020,129,133,0.9
2026-08-09,Region A,P021,78,82,1.13
2026-08-09,Region A,P022,129,132,0.44
2026-08-09,Region A,P023,112,116,0.81
2026-08-09,Region A,P024,147,149,0.0
2026-08-09,Region A,P025,115,119,0.6
2026-08-09,Region A,P026,150,156,1.1
2026-08-09,Region A,P027,83,88,2.18
2026-08-09,Region A,P028,132,134,0.3
2026-08-09,Region A,P029,115,118,0.39
2026-08-09,Region A,P030,80,84,0.99
2026-08-09,Region B,P001,148,158,1.5
2026-08-09,Region B,P002,104,108,1.27
2026-08-09,Region B,P003,85,87,0.44
2026-08-09,Region B,P004,118,121,0.0
2026-08-09,Region B,P005,139,147,1.23
2026-08-09,Region B,P006,123,125,0.53
2026-08-09,Region B,P007,128,131,0.27
2026-08-09,Region B,P008,138,143,1.02
2026-08-09,Region B,P009,126,131,0.45
2026-08-09,Region B,P010,108,111,0.7
2026-08-09,Region B,P011,100,102,0.43
2026-08-09,Region B,P012,121,128,1.3
2026-08-09,Region B,P013,108,110,0.48
2026-08-09,Region B,P014,140,148,1.07
2026-08-09,Region B,P015,108,111,0.39
2026-08-09,Region B,P016,84,88,1.39
2026-08-09,Region B,P017,146,154,2.01
2026-08-09,Region B,P018,133,137,0.24
2026-08-09,Region B,P019,92,95,1.05
2026-08-09,Region B,P020,108,115,1.34
2026-08-09,Region B,P021,116,121,1.06
2026-08-09,Region B,P022,148,152,0.85
2026-08-09,Region B,P023,137,139,0.0
2026-08-09,Region B,P024,98,101,0.09
2026-08-09,Region B,P025,105,110,0.0
2026-08-09,Region B,P026,90,91,0.62
2026-08-09,Region B,P027,106,110,0.42
2026-08-09,Region B,P028,75,80,1.06
2026-08-09,Region B,P029,97,101,0.0
2026-08-09,Region B,P030,94,97,0.13
2026-08-09,Region C,P001,123,129,1.13
2026-08-09,Region C,P002,108,111,0.65
2026-08-09,Region C,P003,130,135,1.39
2026-08-09,Region C,P004,132,138,1.1
2026-08-09,Region C,P005,109,114,1.31
2026-08-09,Region C,P006,89,93,1.27
2026-08-09,Region C,P007,113,117,0.75
2026-08-09,Region C,P008,116,123,1.1
2026-08-09,Region C,P009,147,149,0.0
2026-08-09,Region C,P010,125,129,0.34
2026-08-09,Region C,P011,86,90,0.5
2026-08-09,Region C,P012,93,97,0.56
2026-08-09,Region C,P013,90,96,1.94
2026-08-09,Region C,P014,90,96,1.21
2026-08-09,Region C,P015,118,125,1.53
2026-08-09,Region C,P016,79,81,0.52
2026-08-09,Region C,P017,85,89,0.91
2026-08-09,Region C,P018,90,92,0.0
2026-08-09,Region C,P019,153,158,0.64
2026-08-09,Region C,P020,91,95,0.64
2026-08-09,Region C,P021,135,139,0.45
2026-08-09,Region C,P022,131,135,1.72
2026-08-09,Region C,P023,100,102,0.0
2026-08-09,Region C,P024,113,116,0.19
2026-08-09,Region C,P025,155,157,1.34
2026-08-09,Region C,P026,80,84,0.5
2026-08-09,Region C,P027,144,147,0.66
2026-08-09,Region C,P028,75,80,1.4
2026-08-09,Region C,P029,147,156,1.26
2026-08-09,Region C,P030,113,117,0.81
2026-08-09,Region D,P001,130,134,0.41
2026-08-09,Region D,P002,142,147,0.83
2026-08-09,Region D,P003,115,117,0.33
2026-08-09,Region D,P004,93,95,0.75
2026-08-09,Region D,P005,135,138,0.67
2026-08-09,Region D,P006,85,89,0.69
2026-08-09,Region D,P007,81,83,0.0
2026-08-09,Region D,P008,112,114,0.57
2026-08-09,Region D,P009,84,86,1.02
2026-08-09,Region D,P010,127,131,0.49
2026-08-09,Region D,P011,110,113,0.0
2026-08-09,Region D,P012,131,135,0.49
2026-08-09,Region D,P013,155,157,0.16
2026-08-09,Region D,P014,109,114,0.71
2026-08-09,Region D,P015,115,119,0.79
2026-08-09,Region D,P016,79,83,0.74
2026-08-09,Region D,P017,137,141,0.0
2026-08-09,Region D,P018,101,108,1.2
2026-08-09,Region D,P019,115,120,0.79
2026-08-09,Region D,P020,81,84,1.21
2026-08-09,Region D,P021,146,150,0.0
2026-08-09,Region D,P022,108,110,0.32
2026-08-09,Region D,P023,139,143,1.64
2026-08-09,Region D,P024,89,91,0.0
2026-08-09,Region D,P025,111,113,0.32
2026-08-09,Region D,P026,82,86,0.0
2026-08-09,Region D,P027,77,80,0.5
2026-08-09,Region D,P028,78,82,0.42
2026-08-09,Region D,P029,145,154,0.59
2026-08-09,Region D,P030,140,149,2.57
2026-08-10,Region A,P001,128,146,2.68
2026-08-10,Region A,P002,130,148,3.09
2026-08-10,Region A,P003,80,92,2.78
2026-08-10,Region A,P004,83,95,2.39
2026-08-10,Region A,P005,94,107,3.5
2026-08-10,Region A,P006,105,120,2.45
2026-08-10,Region A,P007,85,97,3.79
2026-08-10,Region A,P008,101,115,2.55
2026-08-10,Region A,P009,102,116,3.11
2026-08-10,Region A,P010,139,159,2.99
2026-08-10,Region A,P011,149,157,2.25
2026-08-10,Region A,P012,83,88,2.0
2026-08-10,Region A,P013,150,153,0.44
2026-08-10,Region A,P014,78,82,1.14
2026-08-10,Region A,P015,112,116,0.41
2026-08-10,Region A,P016,144,150,0.39
2026-08-10,Region A,P017,137,144,2.63
2026-08-10,Region A,P018,81,83,0.0
2026-08-10,Region A,P019,87,89,0.37
2026-08-10,Region A,P020,97,103,1.68
2026-08-10,Region A,P021,85,90,1.32
2026-08-10,Region A,P022,100,103,1.26
2026-08-10,Region A,P023,123,130,0.73
2026-08-10,Region A,P024,126,129,0.36
2026-08-10,Region A,P025,76,81,1.17
2026-08-10,Region A,P026,136,141,1.04
2026-08-10,Region A,P027,132,134,0.0
2026-08-10,Region A,P028,76,81,1.35
2026-08-10,Region A,P029,80,82,0.58
2026-08-10,Region A,P030,109,111,0.07
2026-08-10,Region B,P001,92,94,0.75
2026-08-10,Region B,P002,150,155,1.01
2026-08-10,Region B,P003,102,107,0.76
2026-08-10,Region B,P004,90,94,0.6
2026-08-10,Region B,P005,133,137,0.92
2026-08-10,Region B,P006,125,129,1.45
2026-08-10,Region B,P007,150,154,0.33
2026-08-10,Region B,P008,114,118,0.41
2026-08-10,Region B,P009,138,143,0.72
2026-08-10,Region B,P010,93,97,2.08
2026-08-10,Region B,P011,141,144,0.46
2026-08-10,Region B,P012,90,95,1.26
2026-08-10,Region B,P013,126,130,0.27
2026-08-10,Region B,P014,146,152,0.21
2026-08-10,Region B,P015,92,95,0.63
2026-08-10,Region B,P016,81,85,0.63
2026-08-10,Region B,P017,108,113,1.16
2026-08-10,Region B,P018,142,151,1.4
2026-08-10,Region B,P019,121,127,0.42
2026-08-10,Region B,P020,78,81,0.59
2026-08-10,Region B,P021,134,143,1.76
2026-08-10,Region B,P022,147,155,1.74
2026-08-10,Region B,P023,104,106,0.99
2026-08-10,Region B,P024,121,126,0.97
2026-08-10,Region B,P025,90,91,0.0
2026-08-10,Region B,P026,138,141,0.66
2026-08-10,Region B,P027,87,92,0.84
2026-08-10,Region B,P028,143,149,1.82
2026-08-10,Region B,P029,141,144,1.25
2026-08-10,Region B,P030,110,112,0.47
2026-08-10,Region C,P001,103,107,0.29
2026-08-10,Region C,P002,77,80,1.33
2026-08-10,Region C,P003,87,91,0.45
2026-08-10,Region C,P004,136,141,0.48
2026-08-10,Region C,P005,134,143,1.79
2026-08-10,Region C,P006,96,100,0.34
2026-08-10,Region C,P007,96,102,1.49
2026-08-10,Region C,P008,126,131,0.63
2026-08-10,Region C,P009,130,134,0.22
2026-08-10,Region C,P010,91,96,1.21
2026-08-10,Region C,P011,115,119,0.77
2026-08-10,Region C,P012,92,98,1.18
2026-08-10,Region C,P013,129,131,0.0
2026-08-10,Region C,P014,77,82,1.01
2026-08-10,Region C,P015,120,128,1.5
2026-08-10,Region C,P016,128,134,0.88
2026-08-10,Region C,P017,111,115,0.57
2026-08-10,Region C,P018,129,138,1.42
2026-08-10,Region C,P019,81,84,1.29
2026-08-10,Region C,P020,139,145,0.19
2026-08-10,Region C,P021,93,95,0.0
2026-08-10,Region C,P022,86,88,0.01
2026-08-10,Region C,P023,135,144,1.75
2026-08-10,Region C,P024,133,139,0.92
2026-08-10,Region C,P025,135,140,1.51
2026-08-10,Region C,P026,130,132,0.0
2026-08-10,Region C,P027,114,121,0.6
2026-08-10,Region C,P028,113,116,0.81
2026-08-10,Region C,P029,144,148,0.78
2026-08-10,Region C,P030,147,152,0.38
2026-08-10,Region D,P001,135,139,0.23
2026-08-10,Region D,P002,129,131,0.05
2026-08-10,Region D,P003,119,126,1.55
2026-08-10,Region D,P004,115,121,0.97
2026-08-10,Region D,P005,89,93,0.59
2026-08-10,Region D,P006,140,146,1.11
2026-08-10,Region D,P007,155,159,0.05
2026-08-10,Region D,P008,144,147,0.0
2026-08-10,Region D,P009,125,132,1.68
2026-08-10,Region D,P010,122,128,1.61
2026-08-10,Region D,P011,131,139,0.8
2026-08-10,Region D,P012,83,89,1.11
2026-08-10,Region D,P013,147,152,2.11
2026-08-10,Region D,P014,130,135,1.04
2026-08-10,Region D,P015,117,121,1.63
2026-08-10,Region D,P016,77,81,0.87
2026-08-10,Region D,P017,96,98,0.0
2026-08-10,Region D,P018,110,112,0.17
2026-08-10,Region D,P019,113,115,0.16
2026-08-10,Region D,P020,131,134,0.75
2026-08-10,Region D,P021,104,108,1.04
2026-08-10,Region D,P022,76,81,0.59
2026-08-10,Region D,P023,105,107,0.51
2026-08-10,Region D,P024,108,112,0.79
2026-08-10,Region D,P025,83,85,0.17
2026-08-10,Region D,P026,121,128,2.27
2026-08-10,Region D,P027,138,146,2.19
2026-08-10,Region D,P028,93,99,0.96
2026-08-10,Region D,P029,137,140,1.03
2026-08-10,Region D,P030,105,107,0.59
2026-08-11,Region A,P001,113,129,3.07
2026-08-11,Region A,P002,97,111,2.74
2026-08-11,Region A,P003,89,102,2.72
2026-08-11,Region A,P004,86,98,3.04
2026-08-11,Region A,P005,128,146,2.95
2026-08-11,Region A,P006,128,146,2.83
2026-08-11,Region A,P007,120,137,2.19
2026-08-11,Region A,P008,95,109,3.16
2026-08-11,Region A,P009,78,89,2.88
2026-08-11,Region A,P010,134,153,3.02
2026-08-11,Region A,P011,102,105,0.15
2026-08-11,Region A,P012,132,134,0.62
2026-08-11,Region A,P013,130,138,1.47
2026-08-11,Region A,P014,87,92,1.39
2026-08-11,Region A,P015,92,94,0.35
2026-08-11,Region A,P016,148,154,0.71
2026-08-11,Region A,P017,135,137,0.83
2026-08-11,Region A,P018,97,103,1.14
2026-08-11,Region A,P019,148,150,0.1
2026-08-11,Region A,P020,86,87,0.67
2026-08-11,Region A,P021,80,83,0.46
2026-08-11,Region A,P022,138,140,0.0
2026-08-11,Region A,P023,115,118,0.4
2026-08-11,Region A,P024,82,84,0.2
2026-08-11,Region A,P025,126,130,1.2
2026-08-11,Region A,P026,87,91,0.0
2026-08-11,Region A,P027,155,159,0.86
2026-08-11,Region A,P028,139,142,0.67
2026-08-11,Region A,P029,130,135,0.93
2026-08-11,Region A,P030,114,121,1.09
2026-08-11,Region B,P001,146,150,0.0
2026-08-11,Region B,P002,94,100,0.82
2026-08-11,Region B,P003,111,113,0.24
2026-08-11,Region B,P004,154,159,0.77
2026-08-11,Region B,P005,91,96,2.35
2026-08-11,Region B,P006,111,117,1.55
2026-08-11,Region B,P007,137,141,0.31
2026-08-11,Region B,P008,138,142,1.1
2026-08-11,Region B,P009,123,131,2.05
2026-08-11,Region B,P010,95,99,0.51
2026-08-11,Region B,P011,116,122,1.25
2026-08-11,Region B,P012,148,157,1.76
2026-08-11,Region B,P013,106,111,0.72
2026-08-11,Region B,P014,149,151,0.53
2026-08-11,Region B,P015,154,158,0.65
2026-08-11,Region B,P016,83,86,0.13
2026-08-11,Region B,P017,89,93,0.83
2026-08-11,Region B,P018,104,109,0.94
2026-08-11,Region B,P019,104,106,0.0
2026-08-11,Region B,P020,136,143,1.61
2026-08-11,Region B,P021,144,147,0.79
2026-08-11,Region B,P022,116,122,0.61
2026-08-11,Region B,P023,105,112,1.25
2026-08-11,Region B,P024,128,132,0.55
2026-08-11,Region B,P025,92,94,0.0
2026-08-11,Region B,P026,87,93,1.74
2026-08-11,Region B,P027,146,154,1.21
2026-08-11,Region B,P028,98,105,1.42
2026-08-11,Region B,P029,107,111,0.93
2026-08-11,Region B,P030,142,148,1.84
2026-08-11,Region C,P001,148,157,0.94
2026-08-11,Region C,P002,98,100,0.27
2026-08-11,Region C,P003,91,93,0.67
2026-08-11,Region C,P004,140,149,1.14
2026-08-11,Region C,P005,111,117,1.25
2026-08-11,Region C,P006,104,107,0.83
2026-08-11,Region C,P007,80,82,0.36
2026-08-11,Region C,P008,121,128,1.09
2026-08-11,Region C,P009,112,115,0.0
2026-08-11,Region C,P010,116,119,0.0
2026-08-11,Region C,P011,144,149,0.02
2026-08-11,Region C,P012,152,157,0.32
2026-08-11,Region C,P013,122,130,1.99
2026-08-11,Region C,P014,119,122,0.23
2026-08-11,Region C,P015,108,110,0.8
2026-08-11,Region C,P016,122,125,0.51
2026-08-11,Region C,P017,100,102,0.09
2026-08-11,Region C,P018,92,96,0.0
2026-08-11,Region C,P019,155,159,0.53
2026-08-11,Region C,P020,148,152,0.49
2026-08-11,Region C,P021,119,121,0.07
2026-08-11,Region C,P022,102,104,0.32
2026-08-11,Region C,P023,115,117,0.92
2026-08-11,Region C,P024,81,84,0.06
2026-08-11,Region C,P025,148,156,0.8
2026-08-11,Region C,P026,82,85,0.0
2026-08-11,Region C,P027,135,139,1.67
2026-08-11,Region C,P028,130,135,0.99
2026-08-11,Region C,P029,82,86,1.41
2026-08-11,Region C,P030,101,103,1.73
2026-08-11,Region D,P001,146,148,0.33
2026-08-11,Region D,P002,127,131,0.46
2026-08-11,Region D,P003,104,111,1.02
2026-08-11,Region D,P004,142,149,1.68
2026-08-11,Region D,P005,123,125,0.86
2026-08-11,Region D,P006,100,106,1.31
2026-08-11,Region D,P007,117,123,1.23
2026-08-11,Region D,P008,134,139,0.0
2026-08-11,Region D,P009,103,110,0.97
2026-08-11,Region D,P010,107,111,0.38
2026-08-11,Region D,P011,81,87,1.67
2026-08-11,Region D,P012,137,140,0.0
2026-08-11,Region D,P013,149,155,0.69
2026-08-11,Region D,P014,88,93,1.16
2026-08-11,Region D,P015,88,91,0.36
2026-08-11,Region D,P016,125,130,0.0
2026-08-11,Region D,P017,151,156,0.88
2026-08-11,Region D,P018,136,145,1.8
2026-08-11,Region D,P019,127,132,0.07
2026-08-11,Region D,P020,119,123,0.83
2026-08-11,Region D,P021,88,93,2.03
2026-08-11,Region D,P022,133,135,0.48
